Date,SPY,SPY_vol,AAPl,AAPl_vol,MSFT,MSFT_vol
2011-06-20,106.5,159479000,39.0,160161400,19.8,54338400
2011-06-21,107.96,193157300,40.23,123345600,20.03,49708700
2011-06-22,107.31,176703000,39.9,97645800,19.94,44287300
2011-06-23,107.0,334286500,40.96,139939800,19.93,59470400
2011-06-24,105.76,226129300,40.36,109951800,19.66,101387200
2011-06-27,106.7,168904700,41.06,84953400,20.39,92044200
2011-06-28,108.1,165556300,41.46,73574900,20.87,81032100
2011-06-29,109.02,244295500,41.31,88136300,20.73,66051000
2011-06-30,110.06,223322700,41.51,80738700,21.04,52535400
2011-07-01,111.69,202385700,42.45,108828300,21.05,52906200
2011-07-05,111.6,165936000,43.21,88763500,21.06,37805300
2011-07-06,111.73,143331600,43.5,111156500,21.3,48744200
2011-07-07,112.89,170464200,44.18,99915900,21.66,51946500
2011-07-08,112.09,194100500,44.49,122408300,21.78,58320700
2011-07-11,110.06,195918600,43.78,110668600,21.55,43999800
2011-07-12,109.59,214675700,43.75,112902300,21.47,47319300
2011-07-13,109.96,204062600,44.28,97909700,21.55,40861800
2011-07-14,109.2,226111800,44.25,107633400,21.42,46382300
2011-07-15,109.83,220012800,45.13,121116800,21.67,49132400
2011-07-18,108.93,196872100,46.23,143163300,21.51,44501900
2011-07-19,110.7,166554900,46.61,204786400,22.28,86730600
2011-07-20,110.63,137145400,47.85,235335100,21.89,49795400
2011-07-21,112.17,245246300,47.9,131633600,21.93,81737400
2011-07-22,112.24,126019400,48.64,129182200,22.27,76380600
2011-07-25,111.62,136653800,49.28,147451500,22.58,108482400
2011-07-26,111.2,131278200,49.89,119145600,22.72,74636500
2011-07-27,108.92,249020100,48.55,164831100,22.11,71488700
2011-07-28,108.6,207939900,48.46,148508500,22.43,83761400
2011-07-29,107.86,307038400,48.29,158146100,22.17,104394800
2011-08-01,107.4,325790900,49.07,153209000,22.06,61838400
2011-08-02,104.66,346653800,48.1,159884900,21.68,63883100
2011-08-03,105.23,370830800,48.55,183127000,21.78,64581200
2011-08-04,100.3,520721800,46.67,217851900,20.99,92949500
2011-08-05,100.15,655619200,46.21,301147700,20.78,112071700
2011-08-08,93.63,702263900,43.68,285958400,19.81,134257200
2011-08-09,97.98,717828700,46.25,270645900,20.7,126268900
2011-08-10,93.65,662607400,44.98,219664200,19.58,127819900
2011-08-11,97.85,487979700,46.22,185492300,20.38,90690100
2011-08-12,98.51,313731600,46.62,132244000,20.31,64787100
2011-08-15,100.6,258810600,47.42,115136000,20.64,56529400
2011-08-16,99.74,294095200,47.05,124687500,20.64,54251500
2011-08-17,99.81,238201100,47.05,110515300,20.56,50923700
2011-08-18,95.5,512956300,45.27,212858800,20.09,105714200
2011-08-19,93.94,428281300,44.03,193972100,19.58,77397900
2011-08-22,94.02,275090600,44.08,133828800,19.52,54721000
2011-08-23,97.11,331136600,46.2,164208800,20.13,59670600
2011-08-24,98.48,246869700,46.52,156566900,20.27,45329700
2011-08-25,96.98,312365400,46.22,217836500,20.0,48192000
2011-08-26,98.39,314495900,47.44,160369300,20.56,71957000
2011-08-29,101.21,190977200,48.23,101317300,21.04,38863200
2011-08-30,101.48,241315700,48.23,104480600,21.36,57341400
2011-08-31,101.93,301828400,47.59,130646600,21.66,59300800
2011-09-01,100.86,254585900,47.12,85931300,21.34,60510800
2011-09-02,98.29,255517200,46.26,109734800,21.01,43894400
2011-09-06,97.57,285130500,46.96,127424500,20.77,54929300
2011-09-07,100.32,209803200,47.48,87644200,21.17,41961000
2011-09-08,99.28,250568200,47.51,104039600,21.35,65811900
2011-09-09,96.68,380195100,46.68,141203300,20.96,64529200
2011-09-12,97.3,305793500,46.99,116958100,21.08,55046100
2011-09-13,98.2,272514700,47.57,110140100,21.2,48792300
2011-09-14,99.56,319389500,48.15,133681100,21.58,66739200
2011-09-15,101.27,326777200,48.6,104454700,21.97,67808300
2011-09-16,101.87,284528300,49.53,174628300,22.08,89681500
2011-09-19,100.86,241517000,50.91,205965200,22.15,52324900
2011-09-20,100.74,218932200,51.13,193938500,21.97,49211900
2011-09-21,97.77,316251300,50.97,151494000,21.16,72750700
2011-09-22,94.61,513911300,49.69,242120200,20.4,96278300
2011-09-23,95.18,307242500,50.0,136569300,20.4,64768100
2011-09-26,97.45,260673700,49.86,203219100,20.71,51057600
2011-09-27,98.54,311753900,49.38,158124400,20.9,55620700
2011-09-28,96.52,286696800,49.1,107409400,20.83,60736200
2011-09-29,97.29,298108900,48.3,162771700,20.72,63407300
2011-09-30,94.86,288392300,47.16,136910200,20.26,54060500
2011-10-03,92.16,365136800,46.33,167274800,19.97,64592500
2011-10-04,94.18,459177500,46.07,308419300,20.63,83485400
2011-10-05,95.92,284108000,46.78,196617400,21.08,94061300
2011-10-06,97.66,257800800,46.67,203145600,21.45,55111400
2011-10-07,97.0,312657900,45.73,133864500,21.37,52741600
2011-10-10,100.25,230666300,48.08,110628700,21.93,41815300
2011-10-11,100.35,209088000,49.5,151421900,21.98,38826200
2011-10-12,101.23,281544900,49.74,155571500,21.95,52489800
2011-10-13,101.03,212538800,50.51,106546300,22.13,43823500
2011-10-14,102.75,211397600,52.19,143341800,22.2,50947700
2011-10-17,100.79,202311600,51.94,171511200,21.97,39453300
2011-10-18,102.76,318857900,52.22,220400600,22.24,52487900
2011-10-19,101.55,226601300,49.3,276014900,22.09,42880000
2011-10-20,101.99,262075600,48.89,137317600,22.02,76300200
2011-10-21,103.93,278999400,48.59,155311100,22.11,76620600
2011-10-24,105.2,203215600,50.18,125534500,22.14,56897800
2011-10-25,103.16,268596800,49.19,107606800,21.83,53554600
2011-10-26,104.2,289053800,49.54,114076200,21.65,63029900
2011-10-27,107.83,393220200,50.05,123666200,22.19,74512400
2011-10-28,107.81,225906500,50.08,80710700,21.97,57712100
2011-10-31,105.21,228146700,50.06,96375300,21.68,46799000
2011-11-01,102.28,416565800,49.04,132947500,21.16,61182600
2011-11-02,103.94,244717600,49.15,81837700,21.18,53533100
2011-11-03,105.84,291174800,49.85,110346600,21.6,65836100
2011-11-04,105.19,249401600,49.5,75557300,21.37,36549200
2011-11-07,105.85,196617200,49.44,67568900,21.82,42589700
2011-11-08,107.2,224426300,50.24,100110500,22.11,47822500
2011-11-09,103.25,337982000,48.88,139671000,21.33,62950900
2011-11-10,104.22,231866500,47.64,186188100,21.4,32514400
2011-11-11,106.18,189924400,47.57,163446500,21.91,37903000
2011-11-14,105.18,159258300,46.9,108226300,21.79,34199200
2011-11-15,105.7,184709400,48.09,107702700,21.94,43874200
2011-11-16,104.02,235782500,47.58,87302600,21.39,53262800
2011-11-17,102.37,331219600,46.67,119975100,20.95,70977500
2011-11-18,102.26,215580400,46.37,92984500,20.75,47626200
2011-11-21,100.31,229611600,45.64,111995100,20.51,61882500
2011-11-22,99.92,216494900,46.56,102255300,20.34,49204500
2011-11-23,97.71,224329100,45.39,107067800,20.07,49099700
2011-11-25,97.53,99557000,44.96,63690200,19.93,26164600
2011-11-28,100.36,210686000,46.52,86603300,20.4,46766700
2011-11-29,100.64,199241500,46.15,93963800,20.38,40917100
2011-11-30,104.78,324439500,47.27,101484600,20.98,81350900
2011-12-01,104.76,176954800,47.98,96795300,20.74,48545400
2011-12-02,104.67,221109700,48.19,94763900,20.69,52293800
2011-12-05,105.81,225263900,48.6,89302500,21.08,56818400
2011-12-06,105.85,178842100,48.35,70899500,21.05,46175300
2011-12-07,106.24,237802500,48.12,76186600,21.0,62667000
2011-12-08,103.91,240862800,48.31,94089100,20.84,60522200
2011-12-09,105.67,209111400,48.68,74248300,21.08,53788500
2011-12-12,104.13,215826100,48.46,75266800,20.93,38945900
2011-12-13,103.16,245159800,48.08,84732200,21.13,54581100
2011-12-14,102.06,238618800,47.02,101721900,20.99,47926400
2011-12-15,102.43,199109200,46.86,64050000,20.97,46213900
2011-12-16,102.58,220481400,47.12,105369600,21.33,101408100
2011-12-19,101.48,183903000,47.27,58882600,20.94,52258300
2011-12-20,104.55,225418100,48.97,84303800,21.35,60767600
2011-12-21,104.75,194230900,49.03,65737000,21.13,64132500
2011-12-22,105.68,119465400,49.29,50589700,21.17,35794100
2011-12-23,106.63,92187200,49.88,67349800,21.35,23205800
2011-12-27,106.71,86075700,50.28,66269000,21.36,21287200
2011-12-28,105.31,119107100,49.79,57165500,21.18,29822500
2011-12-29,106.4,123507200,50.1,53994500,21.34,22616900
2011-12-30,105.88,95599000,50.09,44915500,21.3,27395700
2012-01-03,107.56,193697900,50.86,75555200,21.96,64731500
2012-01-04,107.73,127186500,51.13,65005500,22.48,80516100
2012-01-05,108.02,173895000,51.7,67817400,22.71,56081400
2012-01-06,107.74,148050000,52.24,79573200,23.06,99455500
2012-01-09,108.0,99530200,52.16,98506100,22.76,59706800
2012-01-10,108.94,115282000,52.34,64549100,22.84,60014400
2012-01-11,109.0,111540700,52.26,53771200,22.74,65582400
2012-01-12,109.26,118983700,52.11,53146800,22.97,49370800
2012-01-13,108.69,179836200,51.92,56505400,23.17,60196100
2012-01-17,109.12,132209200,52.52,60724300,23.18,72395300
2012-01-18,110.32,163395200,53.07,69197800,23.16,64860600
2012-01-19,110.9,126328900,52.9,65434600,23.07,74053500
2012-01-20,111.32,138230200,51.98,103493600,24.37,165902900
2012-01-23,111.03,129295800,52.86,76515600,24.39,76078100
2012-01-24,110.9,103083300,51.99,136909500,24.07,51703300
2012-01-25,111.83,198613200,55.24,239578500,24.25,59231700
2012-01-26,111.26,184880500,54.99,80996300,24.2,49102800
2012-01-27,111.21,135259100,55.32,74927300,23.98,44187700
2012-01-30,110.83,147311800,56.02,94835300,24.29,51114800
2012-01-31,110.79,157212000,56.45,97920900,24.22,50572400
2012-02-01,111.76,166234500,56.42,67511500,24.52,67409900
2012-02-02,111.93,113090400,56.29,46699100,24.57,52223300
2012-02-03,113.5,160598500,56.85,71649900,24.81,41838500
2012-02-06,113.43,107694500,57.38,62353200,24.77,28039700
2012-02-07,113.71,135528100,57.98,79055900,24.9,39242400
2012-02-08,114.05,139361400,58.95,101972500,25.15,49659100
2012-02-09,114.19,148602900,60.99,221053700,25.24,50481600
2012-02-10,113.35,167907500,61.02,157825500,25.02,44605300
2012-02-13,114.19,115841900,62.16,129304000,25.08,33319800
2012-02-14,114.05,165329500,63.01,115099600,24.98,59644000
2012-02-15,113.52,195195100,61.55,376530000,24.81,43311300
2012-02-16,114.78,186567800,62.11,236138000,25.84,94705100
2012-02-17,115.08,129869400,62.1,133951300,25.8,70036500
2012-02-21,115.13,134042300,63.67,151398800,25.96,50829900
2012-02-22,114.76,124455300,63.45,120825600,25.82,49253200
2012-02-23,115.27,137704300,63.86,142006900,25.9,35034700
2012-02-24,115.52,105539100,64.61,103768000,25.99,35575400
2012-02-27,115.71,145728900,65.02,136895500,25.89,34568400
2012-02-28,116.05,129355900,66.21,150096800,26.32,45230600
2012-02-29,115.6,185934700,67.08,238002800,26.21,59323600
2012-03-01,116.19,145023500,67.34,170817500,26.66,77344100
2012-03-02,115.84,120638300,67.42,107928100,26.49,47314200
2012-03-05,115.37,140765000,65.94,202281100,26.26,45240000
2012-03-06,113.68,202129900,65.58,202559700,26.06,51932900
2012-03-07,114.47,143692200,65.63,199630200,26.29,34340400
2012-03-08,115.61,116968900,67.03,129114300,26.43,36747400
2012-03-09,116.06,122836800,67.42,104729800,26.41,34628400
2012-03-12,116.07,104003500,68.27,101820600,26.46,34073600
2012-03-13,118.16,184090500,70.26,172713800,26.98,48951700
2012-03-14,118.03,145163600,72.91,354711000,27.06,41986900
2012-03-15,118.72,165118500,72.42,289929500,27.12,49068300
2012-03-16,118.88,152893500,72.42,206371900,26.92,65626400
2012-03-19,119.35,125291100,74.34,225309000,26.59,44789200
2012-03-20,119.0,121729700,74.94,204165500,26.41,41566800
2012-03-21,118.8,122388400,74.51,161010500,26.35,37928600
2012-03-22,117.95,135216700,74.12,155967700,26.42,31749500
2012-03-23,118.33,120521000,73.71,107622200,26.43,35912200
2012-03-26,119.99,120164000,75.07,148935500,26.91,36758300
2012-03-27,119.62,119868500,75.99,151782400,26.85,36274900
2012-03-28,119.03,148562100,76.38,163865100,26.58,41344800
2012-03-29,118.82,164963700,75.42,152059600,26.52,37038500
2012-03-30,119.31,135486800,74.15,182759500,26.64,31749400
2012-04-02,120.19,151741100,76.51,149587900,26.66,35853600
2012-04-03,119.69,155806700,77.83,208639900,26.37,42752100
2012-04-04,118.51,146896000,77.21,143245200,25.77,49455900
2012-04-05,118.45,137439400,78.37,160324500,26.03,50368600
2012-04-09,117.12,127555900,78.68,149384200,25.68,31056400
2012-04-10,115.15,235360300,77.72,222431300,25.16,54131300
2012-04-11,116.08,154133000,77.44,174153700,25.06,43014000
2012-04-12,117.6,154321500,77.02,153584200,25.58,38304000
2012-04-13,116.2,169246700,74.85,214911200,25.44,39749200
2012-04-16,116.13,147825300,71.75,262696700,25.66,38124800
2012-04-17,117.85,147877600,75.4,256382000,25.96,34361500
2012-04-18,117.45,123884200,75.23,238632800,25.71,40552900
2012-04-19,116.69,198666700,72.65,208679800,25.61,54781200
2012-04-20,116.89,143199600,70.86,257746300,26.77,106045000
2012-04-23,115.91,171844900,70.7,241632300,26.52,61398200
2012-04-24,116.35,137484200,69.29,269037300,26.36,40871100
2012-04-25,117.94,150252200,75.44,226444400,26.59,62495500
2012-04-26,118.76,136291600,75.15,134017100,26.51,40308100
2012-04-27,118.96,130725000,74.57,101680600,26.41,41419100
2012-04-30,118.52,115092200,72.22,126536200,26.44,35697200
2012-05-01,119.25,138832200,71.99,152749800,26.43,43832300
2012-05-02,118.9,121081000,72.47,106847300,26.26,37385300
2012-05-03,117.99,143759700,71.95,97637400,26.22,31501300
2012-05-04,116.08,193927300,69.91,132498100,25.58,57927200
2012-05-07,116.17,127765900,70.43,115029600,25.31,48641400
2012-05-08,115.7,213377700,70.27,124313000,25.18,46328300
2012-05-09,115.02,220752500,70.39,120176000,25.4,50309300
2012-05-10,115.25,150600000,70.56,83300000,25.38,43839200
2012-05-11,114.91,153032400,70.09,99886500,25.73,43459300
2012-05-14,113.64,163910000,69.04,88156600,25.33,40528900
2012-05-15,112.98,207629300,68.41,119084000,25.11,61822800
2012-05-16,112.55,207265500,67.53,140224000,24.85,60083700
2012-05-17,110.88,247992900,65.56,179305000,24.7,48484000
2012-05-18,109.93,319615900,65.59,183073100,24.33,56205300
2012-05-21,111.82,177861100,69.41,157776500,24.73,38787900
2012-05-22,112.02,197531200,68.88,173717600,24.73,39504900
2012-05-23,112.08,204958400,70.56,146224400,24.19,65171000
2012-05-24,112.3,167357600,69.91,124057500,24.16,52575000
2012-05-25,111.93,135465600,69.54,82126800,24.15,29507200
2012-05-29,113.29,152883500,70.77,95127200,24.57,37758800
2012-05-30,111.64,162370400,71.63,132357400,24.39,41585500
2012-05-31,111.4,196186000,71.45,122918600,24.26,39134000
2012-06-01,108.59,253240900,69.38,130246900,23.65,56634300
2012-06-04,108.54,202545800,69.79,139248900,23.73,47926300
2012-06-05,109.37,164149400,69.61,97053600,23.7,45715400
2012-06-06,111.82,184202800,70.67,100363900,24.39,46860500
2012-06-07,111.89,184772700,70.71,94941700,24.29,37792800
2012-06-08,112.78,143915400,71.77,86879100,24.64,42551100
2012-06-11,111.35,169756100,70.64,147816200,24.02,46361900
2012-06-12,112.63,181931800,71.25,108845100,24.34,35337900
2012-06-13,111.91,172223900,70.76,73395000,24.21,32984600
2012-06-14,113.09,230615500,70.68,86393300,24.39,39458900
2012-06-15,114.25,169444500,71.0,83813800,24.95,62314400
2012-06-18,114.47,131360900,72.44,110103000,24.8,58679900
2012-06-19,115.58,137382600,72.65,90351100,25.52,75725800
2012-06-20,115.39,206451800,72.44,89735800,25.71,36257100
2012-06-21,112.8,205272200,71.44,81587800,25.05,48456600
2012-06-22,113.67,130029200,71.99,71117900,25.52,45098100
2012-06-25,111.85,146375700,70.59,76095600,24.83,42217200
2012-06-26,112.41,141634000,70.74,69134100,24.95,38421300
2012-06-27,113.42,108088000,71.05,50749300,25.08,33781700
2012-06-28,113.1,169242100,70.38,70709100,24.86,45328400
2012-06-29,115.92,212250900,72.22,105375200,25.42,55227200
2012-07-02,116.27,129524500,73.28,100023000,25.4,30589100
2012-07-03,117.04,80450000,74.13,60428200,25.57,20938100
2012-07-05,116.51,126177500,75.43,121095800,25.52,28801900
2012-07-06,115.4,151192100,74.93,104732600,25.09,38294800
2012-07-09,115.26,103780500,75.92,94851400,24.93,30680800
2012-07-10,114.25,167884800,75.22,127989400,24.72,37534100
2012-07-11,114.27,141733400,74.75,117330500,24.35,39184900
2012-07-12,113.71,143583200,74.07,107010400,23.8,63523600
2012-07-13,115.62,129642600,74.82,77856800,24.43,39085000
2012-07-16,115.35,97525200,75.06,75315100,24.47,27900600
2012-07-17,116.14,138860300,75.06,73406200,24.65,33771300
2012-07-18,117.0,113349700,74.98,63175000,25.31,41090400
2012-07-19,117.31,129847300,75.97,109215400,25.49,46663200
2012-07-20,116.23,142904500,74.73,99367800,25.03,64021700
2012-07-23,115.06,145210900,74.68,121993900,24.34,55151900
2012-07-24,114.07,173301200,74.32,141283100,24.23,47723300
2012-07-25,114.1,129122300,71.11,219328200,23.96,45579500
2012-07-26,115.98,156526500,71.1,101658200,24.24,45301400
2012-07-27,118.12,236768900,72.37,100984100,24.73,44242600
2012-07-30,118.12,106782000,73.59,94785600,24.63,28905000
2012-07-31,117.29,120575900,75.53,115581900,24.49,37620900
2012-08-01,117.19,138293800,75.04,96125400,24.44,31721800
2012-08-02,116.38,199556600,75.17,83039600,24.26,39520500
2012-08-03,118.69,157825000,76.14,86230200,24.73,35859400
2012-08-06,118.92,86326200,76.99,75525800,24.89,27471800
2012-08-07,119.51,109545100,76.79,72611700,25.15,28002900
2012-08-08,119.66,89754700,76.66,61176500,25.21,26257600
2012-08-09,119.76,90291700,77.1,55410600,25.35,24920800
2012-08-10,119.96,99792700,77.22,48734700,25.28,27810300
2012-08-13,119.9,79426900,78.25,69708100,25.26,23049100
2012-08-14,119.91,102379400,78.46,85042300,25.21,34551400
2012-08-15,120.05,71085900,78.35,64335600,25.27,24351000
2012-08-16,120.94,112014200,79.03,63633500,25.75,35787200
2012-08-17,121.1,90813700,80.5,110690300,25.85,32589900
2012-08-20,121.11,78255700,82.61,153346200,25.72,23737700
2012-08-21,120.74,105581100,81.48,203179900,25.77,28822700
2012-08-22,120.79,133243500,83.08,141330700,25.55,33437400
2012-08-23,119.8,111466400,82.3,105032200,25.32,28355600
2012-08-24,120.53,99481200,82.37,109335100,25.57,22943300
2012-08-27,120.55,68785900,83.92,106752100,25.68,34691100
2012-08-28,120.43,75689600,83.81,66854200,25.63,23947900
2012-08-29,120.53,65421300,83.65,50701700,25.64,23346800
2012-08-30,119.66,96589900,82.45,75674900,25.37,23982100
2012-08-31,120.23,151970400,82.62,84580300,25.78,36590100
2012-09-04,120.12,120226200,83.83,91973000,25.43,48556700
2012-09-05,120.02,100660300,83.24,84093800,25.43,33650000
2012-09-06,122.45,158272500,83.99,97799100,26.23,48371700
2012-09-07,122.93,107272100,84.51,82416600,25.89,42649100
2012-09-10,122.23,86458500,82.31,121999500,25.7,40524000
2012-09-11,122.57,88760000,82.05,125995800,25.76,25191800
2012-09-12,122.98,87640900,83.19,178058300,25.75,32775800
2012-09-13,124.85,225470200,84.83,149590000,25.89,45047300
2012-09-14,125.41,169777000,85.86,150118500,26.11,51422800
2012-09-17,124.98,119427800,86.91,99507800,26.11,36488500
2012-09-18,124.88,98326600,87.18,93375800,26.09,34542700
2012-09-19,124.95,128318300,87.2,81718700,25.98,48871900
2012-09-20,124.96,154009800,86.78,84142100,26.31,45543000
2012-09-21,124.9,108737500,86.95,142897300,26.09,102348900
2012-09-24,124.72,95682000,85.8,159941600,25.75,46825900
2012-09-25,123.39,133165200,83.66,129697400,25.43,54266400
2012-09-26,122.7,146502200,82.62,144125800,25.24,54672000
2012-09-27,123.85,111830300,84.62,148522500,25.23,47129900
2012-09-28,123.28,150696100,82.86,133777700,24.9,54229300
2012-10-01,123.6,135911200,81.9,135898700,24.67,54042700
2012-10-02,123.73,113422200,82.14,156998100,24.81,43338900
2012-10-03,124.24,121283100,83.4,106070300,24.98,46655900
2012-10-04,125.13,124311600,82.82,92681400,25.12,43634900
2012-10-05,125.14,124842100,81.05,148501500,24.97,41133900
2012-10-08,124.71,78415400,79.26,159498500,24.91,29752000
2012-10-09,123.47,148872900,78.97,209649300,24.5,45121100
2012-10-10,122.69,124247500,79.6,127589000,24.25,47227100
2012-10-11,122.76,123601500,78.01,136520300,24.22,41488500
2012-10-12,122.35,124181900,78.21,115003700,24.43,46464700
2012-10-15,123.37,107689100,78.84,108125500,24.69,42440200
2012-10-16,124.62,108815500,80.71,137442900,24.67,47739400
2012-10-17,125.19,128834100,80.06,97259400,24.76,44206100
2012-10-18,124.86,148108500,78.58,119156100,24.68,59238500
2012-10-19,122.78,185645200,75.74,186021500,23.96,90470800
2012-10-22,122.8,125578600,78.75,136682700,23.43,83374000
2012-10-23,121.09,192056300,76.18,176786400,23.47,64414800
2012-10-24,120.75,120179400,76.61,139631800,23.34,53320400
2012-10-25,121.1,134457400,75.71,164081400,23.33,54084300
2012-10-26,121.03,146023500,75.02,254608200,23.6,57790000
2012-10-31,121.03,103438500,73.94,127500800,23.88,69464100
2012-11-01,122.3,100995600,74.09,90324500,24.7,72047900
2012-11-02,121.21,137702200,71.64,149843400,24.68,57131600
2012-11-05,121.46,98378500,72.61,132283900,24.79,38070800
2012-11-06,122.41,107068100,72.39,93729300,24.98,43401500
2012-11-07,119.64,264304500,69.62,198412200,24.33,57871800
2012-11-08,118.2,181517300,67.09,264036500,24.1,49841800
2012-11-09,118.3,201055300,68.26,232478400,24.12,43291200
2012-11-12,118.4,97677500,67.73,128950500,23.61,61112300
2012-11-13,117.99,123018300,67.74,133237300,22.85,131689200
2012-11-14,116.39,191505000,66.99,119292600,22.64,76086100
2012-11-15,116.2,178128400,65.58,197477700,22.49,50955600
2012-11-16,116.77,239483900,65.84,316723400,22.37,64083300
2012-11-19,119.13,151495800,70.59,205829400,22.55,57179300
2012-11-20,119.18,119807400,69.98,160688500,22.53,47070400
2012-11-21,119.41,81710800,70.08,93250500,22.73,66360300
2012-11-23,121.03,65409200,71.31,68206600,23.37,57845700
2012-11-26,120.78,100124400,73.56,157644900,23.1,85198700
2012-11-27,120.16,128646200,72.96,133332500,22.84,45018600
2012-11-28,121.13,177086500,72.73,130216100,23.08,53018400
2012-11-29,121.69,151085900,73.53,128674700,22.73,69551400
2012-11-30,121.72,136568300,73.02,97829900,22.45,83690200
2012-12-03,121.12,124656300,73.14,91070000,22.29,53173800
2012-12-04,120.95,127512200,71.85,139267100,22.24,49777500
2012-12-05,121.16,147300500,67.22,261159500,22.5,68283800
2012-12-06,121.57,103220600,68.28,294303100,22.55,39182300
2012-12-07,121.94,108726400,66.53,196760200,22.32,46162100
2012-12-10,121.99,98840700,66.11,157621100,22.72,47031100
2012-12-11,122.82,152570400,67.55,148086400,23.04,52282800
2012-12-12,122.88,145880100,67.25,121786000,22.98,43966300
2012-12-13,122.13,135715000,66.09,156314900,22.87,45080100
2012-12-14,121.68,137701700,63.61,252394800,22.61,42077500
2012-12-17,123.11,143238200,64.73,189401800,22.86,42046100
2012-12-18,124.48,177762800,66.61,156421300,23.25,50486900
2012-12-19,123.55,150895400,65.67,112342300,23.04,53519900
2012-12-20,124.26,168487000,65.1,120422400,23.35,52607300
2012-12-21,123.13,245883800,64.8,149067100,23.15,98776500
2012-12-24,122.75,53874600,64.9,43938300,22.83,20842400
2012-12-26,122.24,106947700,64.01,75609100,22.66,31631100
2012-12-27,122.07,167920600,64.26,113780100,22.74,39394000
2012-12-28,120.75,148806700,63.58,88569600,22.4,28239900
2012-12-31,122.81,243935200,66.4,164873100,22.53,42749500
2013-01-02,125.95,192059000,68.5,140129500,23.3,52899300
2013-01-03,125.67,144761800,67.64,88241300,22.99,48294400
2013-01-04,126.22,116817700,65.75,148583400,22.56,52521100
2013-01-07,125.88,110002500,65.37,121039100,22.51,37110400
2013-01-08,125.51,121265100,65.54,114676800,22.4,44703100
2013-01-09,125.83,90745600,64.52,101901100,22.52,49047900
2013-01-10,126.83,130735400,65.32,150286500,22.32,71431300
2013-01-11,126.83,113917300,64.92,87626700,22.63,55512100
2013-01-14,126.74,89567200,62.6,183551900,22.68,48324400
2013-01-15,126.83,93172600,60.63,219193100,22.95,48244500
2013-01-16,126.81,104849500,63.14,172701200,22.81,41077400
2013-01-17,127.63,133833500,62.72,113419600,22.99,51685900
2013-01-18,127.91,169906000,62.38,118230700,22.99,52167700
2013-01-22,128.6,111797300,62.98,115386600,22.9,58650600
2013-01-23,128.81,104596100,64.13,215377400,23.29,50387700
2013-01-24,128.84,146426400,56.21,365213100,23.31,101739300
2013-01-25,129.57,147211600,54.88,302006600,23.52,81847700
2013-01-28,129.41,113357700,56.12,196379400,23.54,56056500
2013-01-29,129.92,105694400,57.18,142789500,23.63,49242600
2013-01-30,129.41,137447700,57.0,104288800,23.49,43580500
2013-01-31,129.09,108975800,56.83,79833600,23.15,50530000
2013-02-01,130.42,131173000,56.6,134871100,23.56,55565900
2013-02-04,128.96,159073600,55.19,119279300,23.15,50540000
2013-02-05,130.26,113912400,57.12,143336900,23.2,35410400
2013-02-06,130.35,138762800,57.06,148426600,23.06,41889600
2013-02-07,130.18,162490000,58.76,176145200,23.01,38028300
2013-02-08,130.9,103133700,59.61,158289600,23.24,33318500
2013-02-11,130.88,73775000,60.23,129372600,23.5,32247700
2013-02-12,131.09,65392700,58.72,152263300,23.52,35990900
2013-02-13,131.21,82322600,58.61,118801900,23.64,41715600
2013-02-14,131.33,80834300,58.56,88818800,23.65,32663200
2013-02-15,131.17,215226500,57.75,97936300,23.63,49650900
2013-02-19,132.15,95105400,57.73,108945900,23.86,38781400
2013-02-20,130.51,160574800,56.33,119075600,23.7,44110200
2013-02-21,129.71,183257000,55.98,111795600,23.38,49078500
2013-02-22,130.98,106356600,56.58,82663700,23.61,31425900
2013-02-25,128.49,245824800,55.57,93144800,23.28,48011800
2013-02-26,129.37,186596200,56.34,125374900,23.28,49923300
2013-02-27,131.0,150781900,55.79,146837600,23.65,36394700
2013-02-28,130.74,126866000,55.39,80628800,23.64,35840200
2013-03-01,131.17,170634800,54.02,138112100,23.77,34849700
2013-03-04,131.87,99010200,52.71,145688900,23.94,38157500
2013-03-05,133.05,121431900,54.11,159608400,24.11,41432200
2013-03-06,133.23,94469900,53.42,115062500,23.89,51448500
2013-03-07,133.47,86101400,54.04,117118400,23.93,29196700
2013-03-08,134.04,123477800,54.18,97870500,23.81,37667800
2013-03-11,134.55,83746800,54.95,118559000,23.7,36627500
2013-03-12,134.25,105755800,53.77,116477900,23.74,39255200
2013-03-13,134.44,92550900,53.76,101387300,23.75,29093400
2013-03-14,135.16,126329900,54.28,75968900,23.93,55914800
2013-03-15,134.98,138601100,55.68,160990200,23.85,92710300
2013-03-18,134.23,126704300,57.19,151549300,23.9,44809400
2013-03-19,133.92,167567300,57.04,131693800,23.97,51901600
2013-03-20,134.86,113759300,56.73,77165200,24.09,35447800
2013-03-21,133.7,128605000,56.82,95813900,23.91,34233200
2013-03-22,134.78,111163600,57.97,98776300,24.03,28720900
2013-03-25,134.21,151322300,58.18,125283900,23.95,44154000
2013-03-26,135.29,86856600,57.87,73573500,23.95,27824300
2013-03-27,135.29,99950600,56.73,82809300,24.13,36047400
2013-03-28,135.7,102932800,55.55,110709900,24.33,55453800
2013-04-01,135.17,99194100,53.83,97433000,24.33,29201100
2013-04-02,135.83,101504300,53.94,132379800,24.49,28456500
2013-04-03,134.46,154167400,54.21,90804000,24.29,35062800
2013-04-04,135.0,131885000,53.68,89611900,24.32,45263200
